날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
2016-09-07,1,0.0%,1,0%,77,0.0%,100.0%,616000,616000 ( 100.0% ),77,77 ( 100.0% ),616000,77,54
2016-09-08,2,0.0%,3,0%,386,0.0%,96.1%,2642000,2026000 ( 328.9% ),371,294 ( 381.8% ),3258000,448,24
2016-09-19,4,0.1%,4,0%,1364,0.1%,100.0%,10912000,10912000 ( 100.0% ),1364,1364 ( 100.0% ),14170000,1812,8
2016-09-22,353,7.2%,1152,7.9%,154008,6.4%,3.4%,37439500,37439500 ( 100.0% ),5296,5296 ( 100.0% ),51609500,7108,6
2016-09-23,366,7.2%,1113,7.4%,149032,6.0%,3.6%,42362600,4923100 ( 13.1% ),5371,75 ( 1.4% ),93972100,12479,8
2016-09-24,358,5.6%,724,4.4%,90993,3.4%,6.0%,44951600,2589000 ( 6.1% ),5494,123 ( 2.3% ),138923700,17973,11
2016-09-25,359,5.7%,700,4.4%,88412,3.4%,6.0%,43438300,-1513300 ( -3.4% ),5297,-197 ( -3.6% ),182362000,23270,10
2016-09-26,334,7.0%,831,6%,105822,4.6%,3.3%,25264500,-18173800 ( -41.8% ),3456,-1841 ( -34.8% ),207626500,26726,7
2016-09-27,318,6.5%,779,5.6%,98924,4.3%,2.9%,20610500,-4654000 ( -18.4% ),2909,-547 ( -15.8% ),228237000,29635,11
2016-09-28,48,1.0%,59,0.4%,7682,0.3%,4.1%,2319500,-18291000 ( -88.7% ),313,-2596 ( -89.2% ),230556500,29948,25
2016-09-29,1,0.0%,1,0%,397,0.0%,42.8%,1530000,-789500 ( -34.0% ),170,-143 ( -45.7% ),232086500,30118,37
2016-09-30,5,0.1%,6,0%,1049,0.0%,16.3%,1087000,-443000 ( -29.0% ),171,1 ( 0.6% ),233173500,30289,35
2016-10-01,2,0.0%,3,0%,536,0.0%,2.8%,142000,-945000 ( -86.9% ),15,-156 ( -91.2% ),233315500,30304,79
2016-10-02,3,0.1%,4,0%,711,0.0%,28.1%,1974000,1832000 ( 1290.1% ),200,185 ( 1233.3% ),235289500,30504,36
2016-10-03,1,0.0%,2,0%,450,0.0%,2.4%,104000,-1870000 ( -94.7% ),11,-189 ( -94.5% ),235393500,30515,80
2016-10-04,10,0.2%,11,0.1%,1834,0.1%,5.9%,914000,810000 ( 778.8% ),108,97 ( 881.8% ),236307500,30623,36
2016-10-05,4,0.1%,4,0%,739,0.0%,11.5%,749000,-165000 ( -18.1% ),85,-23 ( -21.3% ),237056500,30708,45
2016-10-06,3,0.1%,3,0%,523,0.0%,33.3%,1556000,807000 ( 107.7% ),174,89 ( 104.7% ),238612500,30882,34
2016-10-07,3,0.1%,3,0%,470,0.0%,29.8%,1260000,-296000 ( -19.0% ),140,-34 ( -19.5% ),239872500,31022,39
2016-10-08,1,0.0%,1,0%,154,0.0%,11.7%,162000,-1098000 ( -87.1% ),18,-122 ( -87.1% ),240034500,31040,67
2016-10-12,1,0.0%,1,0%,286,0.0%,100.0%,2574000,2574000 ( 100.0% ),286,286 ( 100.0% ),242608500,31326,24
2016-10-14,2,0.0%,4,0%,1012,0.0%,94.1%,8568000,8568000 ( 100.0% ),952,952 ( 100.0% ),251176500,32278,14
