날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
2017-07-26,1,0.0%,1,0%,285,0.0%,0.0%,0,0 ( 0.0% ),0,0 ( 0.0% ),0,0,113
2017-07-28,1,0.0%,1,0%,285,0.0%,23.2%,654000,654000 ( 100.0% ),66,66 ( 100.0% ),654000,66,54
2017-07-29,1,0.0%,1,0%,285,0.0%,33.7%,950000,296000 ( 45.3% ),96,30 ( 45.5% ),1604000,162,54
2017-07-30,1,0.0%,1,0%,285,0.0%,56.1%,1556000,606000 ( 63.8% ),160,64 ( 66.7% ),3160000,322,28
2017-09-16,1,0.0%,1,0%,138,0.0%,63.8%,528000,528000 ( 100.0% ),88,88 ( 100.0% ),3688000,410,66
2017-10-18,1,0.0%,1,0%,72,0.0%,98.6%,568000,568000 ( 100.0% ),71,71 ( 100.0% ),4256000,481,48
2017-10-30,1,0.0%,1,0%,118,0.0%,89.0%,2090000,2090000 ( 100.0% ),105,105 ( 100.0% ),6346000,586,48
2017-10-31,4,0.1%,4,0%,527,0.0%,82.9%,3471000,1381000 ( 66.1% ),437,332 ( 316.2% ),9817000,1023,26
2017-11-01,1,0.0%,1,0%,136,0.0%,72.1%,777000,-2694000 ( -77.6% ),98,-339 ( -77.6% ),10594000,1121,54
2017-11-02,2,0.0%,2,0%,318,0.0%,100.0%,2702000,1925000 ( 247.7% ),318,220 ( 224.5% ),13296000,1439,29
2017-11-03,1,0.0%,1,0%,160,0.0%,97.5%,1704200,-997800 ( -36.9% ),156,-162 ( -50.9% ),15000200,1595,41
2017-11-06,5,0.1%,5,0%,590,0.0%,84.7%,4000000,4000000 ( 100.0% ),500,500 ( 100.0% ),19000200,2095,18
2017-11-07,13,0.3%,13,0.1%,1829,0.1%,65.6%,10023600,6023600 ( 150.6% ),1199,699 ( 139.8% ),29023800,3294,12
2017-11-08,1,0.0%,1,0%,34,0.0%,100.0%,272000,-9751600 ( -97.3% ),34,-1165 ( -97.2% ),29295800,3328,75
2017-11-09,241,4.1%,429,2.4%,59095,2.0%,11.7%,52621500,52349500 ( 19246.1% ),6918,6884 ( 20247.1% ),81917300,10246,8
2017-11-10,260,4.3%,458,2.5%,63457,2.1%,14.2%,75455100,22833600 ( 43.4% ),9042,2124 ( 30.7% ),157372400,19288,8
2017-11-11,257,3.9%,444,2.2%,60431,1.9%,26.1%,132613600,57158500 ( 75.8% ),15766,6724 ( 74.4% ),289986000,35054,9
2017-11-12,271,4.1%,464,2.4%,63442,2.0%,24.6%,130354500,-2259100 ( -1.7% ),15600,-166 ( -1.1% ),420340500,50654,9
2017-11-13,261,4.5%,512,3%,71065,2.5%,11.6%,61416400,-68938100 ( -52.9% ),8270,-7330 ( -47.0% ),481756900,58924,7
2017-11-14,272,4.6%,525,3.1%,73036,2.6%,12.7%,69264800,7848400 ( 12.8% ),9308,1038 ( 12.6% ),551021700,68232,8
2017-11-15,208,3.1%,366,2.1%,50602,1.8%,14.6%,53640000,-15624800 ( -22.6% ),7390,-1918 ( -20.6% ),604661700,75622,8
2017-11-16,126,2.2%,226,1.3%,28667,1.0%,25.1%,53278900,-361100 ( -0.7% ),7207,-183 ( -2.5% ),657940600,82829,8
2017-11-17,140,2.3%,261,1.4%,33479,1.1%,24.2%,67718100,14439200 ( 27.1% ),8087,880 ( 12.2% ),725658700,90916,7
2017-11-18,192,3.1%,345,1.8%,44013,1.4%,34.9%,128383200,60665100 ( 89.6% ),15374,7287 ( 90.1% ),854041900,106290,7
2017-11-19,201,3.3%,366,2%,47357,1.6%,32.7%,127662600,-720600 ( -0.6% ),15471,97 ( 0.6% ),981704500,121761,7
2017-11-20,178,3.2%,372,2.2%,50533,1.8%,14.2%,53884200,-73778400 ( -57.8% ),7200,-8271 ( -53.5% ),1035588700,128961,7
2017-11-21,187,3.3%,382,2.3%,52625,1.9%,15.3%,59951400,6067200 ( 11.3% ),8072,872 ( 12.1% ),1095540100,137033,7
2017-11-22,170,3.3%,351,2.1%,46654,1.7%,16.4%,57790000,-2161400 ( -3.6% ),7660,-412 ( -5.1% ),1153330100,144693,5
2017-11-23,164,2.9%,332,1.9%,42197,1.5%,18.5%,58030000,240000 ( 0.4% ),7821,161 ( 2.1% ),1211360100,152514,5
2017-11-24,183,3.2%,373,2.1%,48318,1.7%,21.3%,86619000,28589000 ( 49.3% ),10271,2450 ( 31.3% ),1297979100,162785,5
2017-11-25,202,3.3%,444,2.4%,57459,1.9%,32.9%,159910400,73291400 ( 84.6% ),18922,8651 ( 84.2% ),1457889500,181707,5
2017-11-26,199,3.3%,461,2.5%,58931,2.0%,33.3%,163780900,3870500 ( 2.4% ),19604,682 ( 3.6% ),1621670400,201311,5
2017-11-27,197,3.6%,495,3%,67072,2.5%,13.9%,69925900,-93855000 ( -57.3% ),9311,-10293 ( -52.5% ),1691596300,210622,5
2017-11-28,210,3.7%,502,3%,68008,2.5%,14.4%,72393200,2467300 ( 3.5% ),9825,514 ( 5.5% ),1763989500,220447,5
2017-11-29,167,3.1%,383,2.2%,51178,1.8%,20.9%,65694400,-6698800 ( -9.3% ),10673,848 ( 8.6% ),1829683900,231120,7
2017-11-30,171,3.1%,360,2.1%,47440,1.7%,17.5%,60549000,-5145400 ( -7.8% ),8293,-2380 ( -22.3% ),1890232900,239413,7
2017-12-01,185,3.4%,392,2.2%,51439,1.8%,16.4%,70446300,9897300 ( 16.3% ),8440,147 ( 1.8% ),1960679200,247853,7
2017-12-02,184,3.2%,393,2.1%,48412,1.6%,29.5%,120926400,50480100 ( 71.7% ),14284,5844 ( 69.2% ),2081605600,262137,7
2017-12-03,187,3.2%,392,2.1%,48362,1.6%,27.9%,113463400,-7463000 ( -6.2% ),13497,-787 ( -5.5% ),2195069000,275634,7
